image_id,angle,speed,filepath,angle_bin,speed_bin,pair_freq,sample_weight
7200,0.5,1.0,data/training_data/training_data/7200.png,0.5,1.0,2145,0.0004662004662004662
7201,0.75,1.0,data/training_data/training_data/7201.png,0.75,1.0,1173,0.0008525149190110827
7202,0.625,1.0,data/training_data/training_data/7202.png,0.625,1.0,736,0.001358695652173913
7203,0.5625,1.0,data/training_data/training_data/7203.png,0.562,1.0,1445,0.0006920415224913495
7204,0.6875,1.0,data/training_data/training_data/7204.png,0.688,1.0,844,0.001184834123222749
7205,0.75,1.0,data/training_data/training_data/7205.png,0.75,1.0,1173,0.0008525149190110827
7206,0.3125,0.0,data/training_data/training_data/7206.png,0.312,0.0,28,0.03571428571428571
7207,0.6875,1.0,data/training_data/training_data/7207.png,0.688,1.0,844,0.001184834123222749
7208,0.625,1.0,data/training_data/training_data/7208.png,0.625,1.0,736,0.001358695652173913
7209,0.5,1.0,data/training_data/training_data/7209.png,0.5,1.0,2145,0.0004662004662004662
7210,0.8125,1.0,data/training_data/training_data/7210.png,0.812,1.0,1176,0.0008503401360544217
7211,0.6875,1.0,data/training_data/training_data/7211.png,0.688,1.0,844,0.001184834123222749
7212,0.5,0.0,data/training_data/training_data/7212.png,0.5,0.0,1275,0.000784313725490196
7213,0.5,1.0,data/training_data/training_data/7213.png,0.5,1.0,2145,0.0004662004662004662
7214,0.8125,1.0,data/training_data/training_data/7214.png,0.812,1.0,1176,0.0008503401360544217
7215,0.5625,1.0,data/training_data/training_data/7215.png,0.562,1.0,1445,0.0006920415224913495
7216,0.5,1.0,data/training_data/training_data/7216.png,0.5,1.0,2145,0.0004662004662004662
7217,0.125,1.0,data/training_data/training_data/7217.png,0.125,1.0,748,0.001336898395721925
7218,0.875,1.0,data/training_data/training_data/7218.png,0.875,1.0,363,0.0027548209366391185
7219,0.625,1.0,data/training_data/training_data/7219.png,0.625,1.0,736,0.001358695652173913
7220,0.8125,1.0,data/training_data/training_data/7220.png,0.812,1.0,1176,0.0008503401360544217
7221,0.625,1.0,data/training_data/training_data/7221.png,0.625,1.0,736,0.001358695652173913
7222,0.6875,0.0,data/training_data/training_data/7222.png,0.688,0.0,179,0.00558659217877095
7223,0.5,0.0,data/training_data/training_data/7223.png,0.5,0.0,1275,0.000784313725490196
7224,0.5625,1.0,data/training_data/training_data/7224.png,0.562,1.0,1445,0.0006920415224913495
7225,0.5,1.0,data/training_data/training_data/7225.png,0.5,1.0,2145,0.0004662004662004662
7226,0.8125,1.0,data/training_data/training_data/7226.png,0.812,1.0,1176,0.0008503401360544217
7227,0.5625,0.0,data/training_data/training_data/7227.png,0.562,0.0,313,0.003194888178913738
7228,1.0,1.0,data/training_data/training_data/7228.png,1.0,1.0,87,0.011494252873563218
7229,0.0,0.0,data/training_data/training_data/7229.png,0.0,0.0,49,0.02040816326530612
7230,0.5,1.0,data/training_data/training_data/7230.png,0.5,1.0,2145,0.0004662004662004662
7231,0.75,1.0,data/training_data/training_data/7231.png,0.75,1.0,1173,0.0008525149190110827
7232,0.4375,1.0,data/training_data/training_data/7232.png,0.438,1.0,898,0.0011135857461024498
7233,0.125,1.0,data/training_data/training_data/7233.png,0.125,1.0,748,0.001336898395721925
7234,0.625,1.0,data/training_data/training_data/7234.png,0.625,1.0,736,0.001358695652173913
7235,0.125,1.0,data/training_data/training_data/7235.png,0.125,1.0,748,0.001336898395721925
7236,0.1875,1.0,data/training_data/training_data/7236.png,0.188,1.0,503,0.0019880715705765406
7237,0.6875,0.0,data/training_data/training_data/7237.png,0.688,0.0,179,0.00558659217877095
7238,0.875,1.0,data/training_data/training_data/7238.png,0.875,1.0,363,0.0027548209366391185
7239,1.0,0.0,data/training_data/training_data/7239.png,1.0,0.0,66,0.015151515151515152
7240,0.5,0.0,data/training_data/training_data/7240.png,0.5,0.0,1275,0.000784313725490196
7241,0.75,1.0,data/training_data/training_data/7241.png,0.75,1.0,1173,0.0008525149190110827
7242,0.6875,1.0,data/training_data/training_data/7242.png,0.688,1.0,844,0.001184834123222749
7243,0.625,1.0,data/training_data/training_data/7243.png,0.625,1.0,736,0.001358695652173913
7244,0.5,1.0,data/training_data/training_data/7244.png,0.5,1.0,2145,0.0004662004662004662
7245,0.5,0.0,data/training_data/training_data/7245.png,0.5,0.0,1275,0.000784313725490196
7246,0.375,1.0,data/training_data/training_data/7246.png,0.375,1.0,290,0.0034482758620689655
7247,0.4375,1.0,data/training_data/training_data/7247.png,0.438,1.0,898,0.0011135857461024498
7248,0.75,1.0,data/training_data/training_data/7248.png,0.75,1.0,1173,0.0008525149190110827
7249,0.8125,1.0,data/training_data/training_data/7249.png,0.812,1.0,1176,0.0008503401360544217
7250,0.5625,1.0,data/training_data/training_data/7250.png,0.562,1.0,1445,0.0006920415224913495
7251,0.125,1.0,data/training_data/training_data/7251.png,0.125,1.0,748,0.001336898395721925
7252,0.1875,1.0,data/training_data/training_data/7252.png,0.188,1.0,503,0.0019880715705765406
7253,0.5625,1.0,data/training_data/training_data/7253.png,0.562,1.0,1445,0.0006920415224913495
7254,0.125,1.0,data/training_data/training_data/7254.png,0.125,1.0,748,0.001336898395721925
7255,0.5,1.0,data/training_data/training_data/7255.png,0.5,1.0,2145,0.0004662004662004662
7256,0.0625,1.0,data/training_data/training_data/7256.png,0.062,1.0,337,0.002967359050445104
7257,0.25,1.0,data/training_data/training_data/7257.png,0.25,1.0,268,0.0037313432835820895
7258,0.5625,1.0,data/training_data/training_data/7258.png,0.562,1.0,1445,0.0006920415224913495
7259,0.5625,1.0,data/training_data/training_data/7259.png,0.562,1.0,1445,0.0006920415224913495
7260,0.1875,1.0,data/training_data/training_data/7260.png,0.188,1.0,503,0.0019880715705765406
7261,0.75,0.0,data/training_data/training_data/7261.png,0.75,0.0,233,0.004291845493562232
7262,0.5625,1.0,data/training_data/training_data/7262.png,0.562,1.0,1445,0.0006920415224913495
7263,0.8125,1.0,data/training_data/training_data/7263.png,0.812,1.0,1176,0.0008503401360544217
7264,0.75,1.0,data/training_data/training_data/7264.png,0.75,1.0,1173,0.0008525149190110827
7265,0.6875,1.0,data/training_data/training_data/7265.png,0.688,1.0,844,0.001184834123222749
7266,0.5,0.0,data/training_data/training_data/7266.png,0.5,0.0,1275,0.000784313725490196
7267,0.625,0.0,data/training_data/training_data/7267.png,0.625,0.0,123,0.008130081300813009
7268,0.6875,1.0,data/training_data/training_data/7268.png,0.688,1.0,844,0.001184834123222749
7269,0.875,0.0,data/training_data/training_data/7269.png,0.875,0.0,166,0.006024096385542169
7270,0.6875,1.0,data/training_data/training_data/7270.png,0.688,1.0,844,0.001184834123222749
7271,0.5625,1.0,data/training_data/training_data/7271.png,0.562,1.0,1445,0.0006920415224913495
7272,0.8125,1.0,data/training_data/training_data/7272.png,0.812,1.0,1176,0.0008503401360544217
7273,0.5,1.0,data/training_data/training_data/7273.png,0.5,1.0,2145,0.0004662004662004662
7274,0.5,0.0,data/training_data/training_data/7274.png,0.5,0.0,1275,0.000784313725490196
7275,0.8125,0.0,data/training_data/training_data/7275.png,0.812,0.0,120,0.008333333333333333
7276,0.8125,1.0,data/training_data/training_data/7276.png,0.812,1.0,1176,0.0008503401360544217
7277,0.75,1.0,data/training_data/training_data/7277.png,0.75,1.0,1173,0.0008525149190110827
7278,0.5625,1.0,data/training_data/training_data/7278.png,0.562,1.0,1445,0.0006920415224913495
7279,0.875,1.0,data/training_data/training_data/7279.png,0.875,1.0,363,0.0027548209366391185
7280,0.9375,1.0,data/training_data/training_data/7280.png,0.938,1.0,101,0.009900990099009901
7281,0.0625,1.0,data/training_data/training_data/7281.png,0.062,1.0,337,0.002967359050445104
7282,0.5,1.0,data/training_data/training_data/7282.png,0.5,1.0,2145,0.0004662004662004662
7283,0.3125,1.0,data/training_data/training_data/7283.png,0.312,1.0,220,0.004545454545454545
7284,0.9375,1.0,data/training_data/training_data/7284.png,0.938,1.0,101,0.009900990099009901
7285,0.75,1.0,data/training_data/training_data/7285.png,0.75,1.0,1173,0.0008525149190110827
7286,0.5,1.0,data/training_data/training_data/7286.png,0.5,1.0,2145,0.0004662004662004662
7287,0.0625,1.0,data/training_data/training_data/7287.png,0.062,1.0,337,0.002967359050445104
7288,0.25,1.0,data/training_data/training_data/7288.png,0.25,1.0,268,0.0037313432835820895
7289,0.8125,1.0,data/training_data/training_data/7289.png,0.812,1.0,1176,0.0008503401360544217
7290,0.3125,1.0,data/training_data/training_data/7290.png,0.312,1.0,220,0.004545454545454545
7291,0.6875,1.0,data/training_data/training_data/7291.png,0.688,1.0,844,0.001184834123222749
7292,0.125,1.0,data/training_data/training_data/7292.png,0.125,1.0,748,0.001336898395721925
7293,0.8125,1.0,data/training_data/training_data/7293.png,0.812,1.0,1176,0.0008503401360544217
7294,0.125,1.0,data/training_data/training_data/7294.png,0.125,1.0,748,0.001336898395721925
7295,0.8125,1.0,data/training_data/training_data/7295.png,0.812,1.0,1176,0.0008503401360544217
7296,0.75,0.0,data/training_data/training_data/7296.png,0.75,0.0,233,0.004291845493562232
7297,0.25,1.0,data/training_data/training_data/7297.png,0.25,1.0,268,0.0037313432835820895
7298,0.5,1.0,data/training_data/training_data/7298.png,0.5,1.0,2145,0.0004662004662004662
7299,0.75,1.0,data/training_data/training_data/7299.png,0.75,1.0,1173,0.0008525149190110827
7300,0.125,1.0,data/training_data/training_data/7300.png,0.125,1.0,748,0.001336898395721925
7301,0.6875,1.0,data/training_data/training_data/7301.png,0.688,1.0,844,0.001184834123222749
7302,0.25,1.0,data/training_data/training_data/7302.png,0.25,1.0,268,0.0037313432835820895
7303,0.8125,1.0,data/training_data/training_data/7303.png,0.812,1.0,1176,0.0008503401360544217
7304,0.4375,1.0,data/training_data/training_data/7304.png,0.438,1.0,898,0.0011135857461024498
7305,0.6875,1.0,data/training_data/training_data/7305.png,0.688,1.0,844,0.001184834123222749
7306,0.75,1.0,data/training_data/training_data/7306.png,0.75,1.0,1173,0.0008525149190110827
7307,0.75,0.0,data/training_data/training_data/7307.png,0.75,0.0,233,0.004291845493562232
7308,0.8125,1.0,data/training_data/training_data/7308.png,0.812,1.0,1176,0.0008503401360544217
7309,0.625,1.0,data/training_data/training_data/7309.png,0.625,1.0,736,0.001358695652173913
7310,0.5,1.0,data/training_data/training_data/7310.png,0.5,1.0,2145,0.0004662004662004662
7311,0.625,1.0,data/training_data/training_data/7311.png,0.625,1.0,736,0.001358695652173913
7312,0.6875,1.0,data/training_data/training_data/7312.png,0.688,1.0,844,0.001184834123222749
7313,0.0625,1.0,data/training_data/training_data/7313.png,0.062,1.0,337,0.002967359050445104
7314,0.5,1.0,data/training_data/training_data/7314.png,0.5,1.0,2145,0.0004662004662004662
7315,0.75,1.0,data/training_data/training_data/7315.png,0.75,1.0,1173,0.0008525149190110827
7316,0.5625,1.0,data/training_data/training_data/7316.png,0.562,1.0,1445,0.0006920415224913495
7317,0.4375,1.0,data/training_data/training_data/7317.png,0.438,1.0,898,0.0011135857461024498
7318,0.875,0.0,data/training_data/training_data/7318.png,0.875,0.0,166,0.006024096385542169
7319,0.25,1.0,data/training_data/training_data/7319.png,0.25,1.0,268,0.0037313432835820895
7320,0.5,1.0,data/training_data/training_data/7320.png,0.5,1.0,2145,0.0004662004662004662
7321,0.6875,1.0,data/training_data/training_data/7321.png,0.688,1.0,844,0.001184834123222749
7322,0.5,1.0,data/training_data/training_data/7322.png,0.5,1.0,2145,0.0004662004662004662
7323,0.75,1.0,data/training_data/training_data/7323.png,0.75,1.0,1173,0.0008525149190110827
7324,0.5,1.0,data/training_data/training_data/7324.png,0.5,1.0,2145,0.0004662004662004662
7325,0.5625,1.0,data/training_data/training_data/7325.png,0.562,1.0,1445,0.0006920415224913495
7326,0.0625,1.0,data/training_data/training_data/7326.png,0.062,1.0,337,0.002967359050445104
7327,0.8125,1.0,data/training_data/training_data/7327.png,0.812,1.0,1176,0.0008503401360544217
7328,0.625,1.0,data/training_data/training_data/7328.png,0.625,1.0,736,0.001358695652173913
7329,0.1875,1.0,data/training_data/training_data/7329.png,0.188,1.0,503,0.0019880715705765406
7330,0.5,1.0,data/training_data/training_data/7330.png,0.5,1.0,2145,0.0004662004662004662
7331,0.375,1.0,data/training_data/training_data/7331.png,0.375,1.0,290,0.0034482758620689655
7332,0.125,1.0,data/training_data/training_data/7332.png,0.125,1.0,748,0.001336898395721925
7333,0.5,1.0,data/training_data/training_data/7333.png,0.5,1.0,2145,0.0004662004662004662
7334,0.4375,1.0,data/training_data/training_data/7334.png,0.438,1.0,898,0.0011135857461024498
7335,0.6875,1.0,data/training_data/training_data/7335.png,0.688,1.0,844,0.001184834123222749
7336,0.25,1.0,data/training_data/training_data/7336.png,0.25,1.0,268,0.0037313432835820895
7337,0.5,1.0,data/training_data/training_data/7337.png,0.5,1.0,2145,0.0004662004662004662
7338,0.125,0.0,data/training_data/training_data/7338.png,0.125,0.0,62,0.016129032258064516
7339,0.5,0.0,data/training_data/training_data/7339.png,0.5,0.0,1275,0.000784313725490196
7340,0.5,1.0,data/training_data/training_data/7340.png,0.5,1.0,2145,0.0004662004662004662
7341,0.6875,1.0,data/training_data/training_data/7341.png,0.688,1.0,844,0.001184834123222749
7342,0.875,1.0,data/training_data/training_data/7342.png,0.875,1.0,363,0.0027548209366391185
7343,0.5,0.0,data/training_data/training_data/7343.png,0.5,0.0,1275,0.000784313725490196
7344,0.875,1.0,data/training_data/training_data/7344.png,0.875,1.0,363,0.0027548209366391185
7345,0.5,0.0,data/training_data/training_data/7345.png,0.5,0.0,1275,0.000784313725490196
7346,0.5,0.0,data/training_data/training_data/7346.png,0.5,0.0,1275,0.000784313725490196
7347,0.625,1.0,data/training_data/training_data/7347.png,0.625,1.0,736,0.001358695652173913
7348,0.5,0.0,data/training_data/training_data/7348.png,0.5,0.0,1275,0.000784313725490196
7349,0.0,1.0,data/training_data/training_data/7349.png,0.0,1.0,83,0.012048192771084338
7350,0.5625,1.0,data/training_data/training_data/7350.png,0.562,1.0,1445,0.0006920415224913495
7351,0.625,1.0,data/training_data/training_data/7351.png,0.625,1.0,736,0.001358695652173913
7352,0.4375,1.0,data/training_data/training_data/7352.png,0.438,1.0,898,0.0011135857461024498
7353,0.5625,1.0,data/training_data/training_data/7353.png,0.562,1.0,1445,0.0006920415224913495
7354,0.75,1.0,data/training_data/training_data/7354.png,0.75,1.0,1173,0.0008525149190110827
7355,0.75,0.0,data/training_data/training_data/7355.png,0.75,0.0,233,0.004291845493562232
7356,0.4375,1.0,data/training_data/training_data/7356.png,0.438,1.0,898,0.0011135857461024498
7357,0.6875,1.0,data/training_data/training_data/7357.png,0.688,1.0,844,0.001184834123222749
7358,0.4375,1.0,data/training_data/training_data/7358.png,0.438,1.0,898,0.0011135857461024498
7359,0.4375,1.0,data/training_data/training_data/7359.png,0.438,1.0,898,0.0011135857461024498
7360,0.8125,1.0,data/training_data/training_data/7360.png,0.812,1.0,1176,0.0008503401360544217
7361,0.1875,1.0,data/training_data/training_data/7361.png,0.188,1.0,503,0.0019880715705765406
7362,0.6875,1.0,data/training_data/training_data/7362.png,0.688,1.0,844,0.001184834123222749
7363,0.4375,1.0,data/training_data/training_data/7363.png,0.438,1.0,898,0.0011135857461024498
7364,0.75,1.0,data/training_data/training_data/7364.png,0.75,1.0,1173,0.0008525149190110827
7365,0.6875,1.0,data/training_data/training_data/7365.png,0.688,1.0,844,0.001184834123222749
7366,0.5,0.0,data/training_data/training_data/7366.png,0.5,0.0,1275,0.000784313725490196
7367,0.5,1.0,data/training_data/training_data/7367.png,0.5,1.0,2145,0.0004662004662004662
7368,0.5,1.0,data/training_data/training_data/7368.png,0.5,1.0,2145,0.0004662004662004662
7369,0.8125,1.0,data/training_data/training_data/7369.png,0.812,1.0,1176,0.0008503401360544217
7370,0.6875,1.0,data/training_data/training_data/7370.png,0.688,1.0,844,0.001184834123222749
7371,0.5625,1.0,data/training_data/training_data/7371.png,0.562,1.0,1445,0.0006920415224913495
7372,0.125,1.0,data/training_data/training_data/7372.png,0.125,1.0,748,0.001336898395721925
7373,0.5625,1.0,data/training_data/training_data/7373.png,0.562,1.0,1445,0.0006920415224913495
7374,0.5625,0.0,data/training_data/training_data/7374.png,0.562,0.0,313,0.003194888178913738
7375,0.0625,1.0,data/training_data/training_data/7375.png,0.062,1.0,337,0.002967359050445104
7376,0.9375,1.0,data/training_data/training_data/7376.png,0.938,1.0,101,0.009900990099009901
7377,0.4375,1.0,data/training_data/training_data/7377.png,0.438,1.0,898,0.0011135857461024498
7378,0.75,0.0,data/training_data/training_data/7378.png,0.75,0.0,233,0.004291845493562232
7379,0.5,0.0,data/training_data/training_data/7379.png,0.5,0.0,1275,0.000784313725490196
7380,0.5625,1.0,data/training_data/training_data/7380.png,0.562,1.0,1445,0.0006920415224913495
7381,0.5,0.0,data/training_data/training_data/7381.png,0.5,0.0,1275,0.000784313725490196
7382,0.6875,0.0,data/training_data/training_data/7382.png,0.688,0.0,179,0.00558659217877095
7383,0.75,1.0,data/training_data/training_data/7383.png,0.75,1.0,1173,0.0008525149190110827
7384,0.5,1.0,data/training_data/training_data/7384.png,0.5,1.0,2145,0.0004662004662004662
7385,1.0,1.0,data/training_data/training_data/7385.png,1.0,1.0,87,0.011494252873563218
7386,0.5625,1.0,data/training_data/training_data/7386.png,0.562,1.0,1445,0.0006920415224913495
7387,0.375,1.0,data/training_data/training_data/7387.png,0.375,1.0,290,0.0034482758620689655
7388,0.375,0.0,data/training_data/training_data/7388.png,0.375,0.0,56,0.017857142857142856
7389,0.625,1.0,data/training_data/training_data/7389.png,0.625,1.0,736,0.001358695652173913
7390,0.125,1.0,data/training_data/training_data/7390.png,0.125,1.0,748,0.001336898395721925
7391,0.5,0.0,data/training_data/training_data/7391.png,0.5,0.0,1275,0.000784313725490196
7392,0.625,0.0,data/training_data/training_data/7392.png,0.625,0.0,123,0.008130081300813009
7393,0.5,1.0,data/training_data/training_data/7393.png,0.5,1.0,2145,0.0004662004662004662
7394,0.125,1.0,data/training_data/training_data/7394.png,0.125,1.0,748,0.001336898395721925
7395,0.125,1.0,data/training_data/training_data/7395.png,0.125,1.0,748,0.001336898395721925
7396,0.1875,0.0,data/training_data/training_data/7396.png,0.188,0.0,38,0.02631578947368421
7397,0.0625,0.0,data/training_data/training_data/7397.png,0.062,0.0,34,0.029411764705882353
7398,0.5625,0.0,data/training_data/training_data/7398.png,0.562,0.0,313,0.003194888178913738
7399,0.5625,1.0,data/training_data/training_data/7399.png,0.562,1.0,1445,0.0006920415224913495
7400,0.6875,1.0,data/training_data/training_data/7400.png,0.688,1.0,844,0.001184834123222749
7401,0.5,1.0,data/training_data/training_data/7401.png,0.5,1.0,2145,0.0004662004662004662
7402,0.4375,1.0,data/training_data/training_data/7402.png,0.438,1.0,898,0.0011135857461024498
7403,0.5,0.0,data/training_data/training_data/7403.png,0.5,0.0,1275,0.000784313725490196
7404,0.125,1.0,data/training_data/training_data/7404.png,0.125,1.0,748,0.001336898395721925
7405,0.4375,1.0,data/training_data/training_data/7405.png,0.438,1.0,898,0.0011135857461024498
7406,0.5625,1.0,data/training_data/training_data/7406.png,0.562,1.0,1445,0.0006920415224913495
7407,0.4375,1.0,data/training_data/training_data/7407.png,0.438,1.0,898,0.0011135857461024498
7408,0.5,1.0,data/training_data/training_data/7408.png,0.5,1.0,2145,0.0004662004662004662
7409,0.8125,1.0,data/training_data/training_data/7409.png,0.812,1.0,1176,0.0008503401360544217
7410,0.625,1.0,data/training_data/training_data/7410.png,0.625,1.0,736,0.001358695652173913
7411,0.5625,0.0,data/training_data/training_data/7411.png,0.562,0.0,313,0.003194888178913738
7412,0.125,1.0,data/training_data/training_data/7412.png,0.125,1.0,748,0.001336898395721925
7413,0.75,1.0,data/training_data/training_data/7413.png,0.75,1.0,1173,0.0008525149190110827
7414,0.1875,1.0,data/training_data/training_data/7414.png,0.188,1.0,503,0.0019880715705765406
7415,0.625,1.0,data/training_data/training_data/7415.png,0.625,1.0,736,0.001358695652173913
7416,0.8125,0.0,data/training_data/training_data/7416.png,0.812,0.0,120,0.008333333333333333
7417,0.5,0.0,data/training_data/training_data/7417.png,0.5,0.0,1275,0.000784313725490196
7418,0.375,1.0,data/training_data/training_data/7418.png,0.375,1.0,290,0.0034482758620689655
7419,0.375,1.0,data/training_data/training_data/7419.png,0.375,1.0,290,0.0034482758620689655
7420,0.5,0.0,data/training_data/training_data/7420.png,0.5,0.0,1275,0.000784313725490196
7421,0.5625,1.0,data/training_data/training_data/7421.png,0.562,1.0,1445,0.0006920415224913495
7422,0.5,1.0,data/training_data/training_data/7422.png,0.5,1.0,2145,0.0004662004662004662
7423,0.4375,1.0,data/training_data/training_data/7423.png,0.438,1.0,898,0.0011135857461024498
7424,0.875,1.0,data/training_data/training_data/7424.png,0.875,1.0,363,0.0027548209366391185
7425,0.5,1.0,data/training_data/training_data/7425.png,0.5,1.0,2145,0.0004662004662004662
7426,0.5625,1.0,data/training_data/training_data/7426.png,0.562,1.0,1445,0.0006920415224913495
7427,0.5625,1.0,data/training_data/training_data/7427.png,0.562,1.0,1445,0.0006920415224913495
7428,0.9375,1.0,data/training_data/training_data/7428.png,0.938,1.0,101,0.009900990099009901
7429,0.5,0.0,data/training_data/training_data/7429.png,0.5,0.0,1275,0.000784313725490196
7430,0.4375,0.0,data/training_data/training_data/7430.png,0.438,0.0,90,0.011111111111111112
7431,0.4375,1.0,data/training_data/training_data/7431.png,0.438,1.0,898,0.0011135857461024498
7432,0.4375,1.0,data/training_data/training_data/7432.png,0.438,1.0,898,0.0011135857461024498
7433,0.75,1.0,data/training_data/training_data/7433.png,0.75,1.0,1173,0.0008525149190110827
7434,0.5625,1.0,data/training_data/training_data/7434.png,0.562,1.0,1445,0.0006920415224913495
7435,0.5,0.0,data/training_data/training_data/7435.png,0.5,0.0,1275,0.000784313725490196
7436,0.4375,1.0,data/training_data/training_data/7436.png,0.438,1.0,898,0.0011135857461024498
7437,1.0,1.0,data/training_data/training_data/7437.png,1.0,1.0,87,0.011494252873563218
7438,0.5,1.0,data/training_data/training_data/7438.png,0.5,1.0,2145,0.0004662004662004662
7439,0.875,1.0,data/training_data/training_data/7439.png,0.875,1.0,363,0.0027548209366391185
7440,0.375,1.0,data/training_data/training_data/7440.png,0.375,1.0,290,0.0034482758620689655
7441,0.4375,1.0,data/training_data/training_data/7441.png,0.438,1.0,898,0.0011135857461024498
7442,0.75,1.0,data/training_data/training_data/7442.png,0.75,1.0,1173,0.0008525149190110827
7443,0.125,0.0,data/training_data/training_data/7443.png,0.125,0.0,62,0.016129032258064516
7444,0.625,1.0,data/training_data/training_data/7444.png,0.625,1.0,736,0.001358695652173913
7445,0.0625,1.0,data/training_data/training_data/7445.png,0.062,1.0,337,0.002967359050445104
7446,0.5625,1.0,data/training_data/training_data/7446.png,0.562,1.0,1445,0.0006920415224913495
7447,0.625,1.0,data/training_data/training_data/7447.png,0.625,1.0,736,0.001358695652173913
7448,0.875,1.0,data/training_data/training_data/7448.png,0.875,1.0,363,0.0027548209366391185
7449,0.75,1.0,data/training_data/training_data/7449.png,0.75,1.0,1173,0.0008525149190110827
7450,0.5,0.0,data/training_data/training_data/7450.png,0.5,0.0,1275,0.000784313725490196
7451,0.5625,1.0,data/training_data/training_data/7451.png,0.562,1.0,1445,0.0006920415224913495
7452,0.5625,0.0,data/training_data/training_data/7452.png,0.562,0.0,313,0.003194888178913738
7453,0.5,0.0,data/training_data/training_data/7453.png,0.5,0.0,1275,0.000784313725490196
7454,0.4375,1.0,data/training_data/training_data/7454.png,0.438,1.0,898,0.0011135857461024498
7455,0.75,0.0,data/training_data/training_data/7455.png,0.75,0.0,233,0.004291845493562232
7456,0.5625,1.0,data/training_data/training_data/7456.png,0.562,1.0,1445,0.0006920415224913495
7457,0.75,1.0,data/training_data/training_data/7457.png,0.75,1.0,1173,0.0008525149190110827
7458,0.75,0.0,data/training_data/training_data/7458.png,0.75,0.0,233,0.004291845493562232
7459,0.625,1.0,data/training_data/training_data/7459.png,0.625,1.0,736,0.001358695652173913
7460,0.5,0.0,data/training_data/training_data/7460.png,0.5,0.0,1275,0.000784313725490196
7461,0.4375,1.0,data/training_data/training_data/7461.png,0.438,1.0,898,0.0011135857461024498
7462,0.4375,1.0,data/training_data/training_data/7462.png,0.438,1.0,898,0.0011135857461024498
7463,0.5,1.0,data/training_data/training_data/7463.png,0.5,1.0,2145,0.0004662004662004662
7464,0.5,1.0,data/training_data/training_data/7464.png,0.5,1.0,2145,0.0004662004662004662
7465,0.5,1.0,data/training_data/training_data/7465.png,0.5,1.0,2145,0.0004662004662004662
7466,1.0,1.0,data/training_data/training_data/7466.png,1.0,1.0,87,0.011494252873563218
7467,1.0,0.0,data/training_data/training_data/7467.png,1.0,0.0,66,0.015151515151515152
7468,0.4375,1.0,data/training_data/training_data/7468.png,0.438,1.0,898,0.0011135857461024498
7469,0.625,1.0,data/training_data/training_data/7469.png,0.625,1.0,736,0.001358695652173913
7470,0.5,0.0,data/training_data/training_data/7470.png,0.5,0.0,1275,0.000784313725490196
7471,0.8125,1.0,data/training_data/training_data/7471.png,0.812,1.0,1176,0.0008503401360544217
7472,0.6875,0.0,data/training_data/training_data/7472.png,0.688,0.0,179,0.00558659217877095
7473,0.5,1.0,data/training_data/training_data/7473.png,0.5,1.0,2145,0.0004662004662004662
7474,0.6875,1.0,data/training_data/training_data/7474.png,0.688,1.0,844,0.001184834123222749
7475,0.5,1.0,data/training_data/training_data/7475.png,0.5,1.0,2145,0.0004662004662004662
7476,0.5,0.0,data/training_data/training_data/7476.png,0.5,0.0,1275,0.000784313725490196
7477,0.125,1.0,data/training_data/training_data/7477.png,0.125,1.0,748,0.001336898395721925
7478,0.1875,1.0,data/training_data/training_data/7478.png,0.188,1.0,503,0.0019880715705765406
7479,0.8125,1.0,data/training_data/training_data/7479.png,0.812,1.0,1176,0.0008503401360544217
7480,0.5625,1.0,data/training_data/training_data/7480.png,0.562,1.0,1445,0.0006920415224913495
7481,0.625,1.0,data/training_data/training_data/7481.png,0.625,1.0,736,0.001358695652173913
7482,0.5,0.0,data/training_data/training_data/7482.png,0.5,0.0,1275,0.000784313725490196
7483,0.625,1.0,data/training_data/training_data/7483.png,0.625,1.0,736,0.001358695652173913
7484,0.6875,1.0,data/training_data/training_data/7484.png,0.688,1.0,844,0.001184834123222749
7485,0.5,1.0,data/training_data/training_data/7485.png,0.5,1.0,2145,0.0004662004662004662
7486,1.0,0.0,data/training_data/training_data/7486.png,1.0,0.0,66,0.015151515151515152
7487,0.5,0.0,data/training_data/training_data/7487.png,0.5,0.0,1275,0.000784313725490196
7488,0.5,0.0,data/training_data/training_data/7488.png,0.5,0.0,1275,0.000784313725490196
7489,0.625,1.0,data/training_data/training_data/7489.png,0.625,1.0,736,0.001358695652173913
7490,0.1875,1.0,data/training_data/training_data/7490.png,0.188,1.0,503,0.0019880715705765406
7491,0.5625,1.0,data/training_data/training_data/7491.png,0.562,1.0,1445,0.0006920415224913495
7492,0.125,1.0,data/training_data/training_data/7492.png,0.125,1.0,748,0.001336898395721925
7493,0.6875,1.0,data/training_data/training_data/7493.png,0.688,1.0,844,0.001184834123222749
7494,0.8125,1.0,data/training_data/training_data/7494.png,0.812,1.0,1176,0.0008503401360544217
7495,0.6875,1.0,data/training_data/training_data/7495.png,0.688,1.0,844,0.001184834123222749
7496,0.6875,1.0,data/training_data/training_data/7496.png,0.688,1.0,844,0.001184834123222749
7497,0.75,1.0,data/training_data/training_data/7497.png,0.75,1.0,1173,0.0008525149190110827
7498,0.875,1.0,data/training_data/training_data/7498.png,0.875,1.0,363,0.0027548209366391185
7499,0.4375,1.0,data/training_data/training_data/7499.png,0.438,1.0,898,0.0011135857461024498
